"popularity_score","duration","languages","num_speaker","video_age","tag_count","Is_rating_t5_Inspiring","tag_is_technology","tag_is_science","tag_is_global_issues"
8.58540385802342,1057,25,1,6821,8,0,1,0,1
11.7723577344509,1481,31,1,6814,6,1,0,0,0
11.7723577344509,1481,31,1,6814,6,0,0,0,0
11.2044478041871,1445,32,1,6814,6,1,0,0,0
11.2044478041871,1445,32,1,6814,6,0,0,0,0
9.83087783364799,906,27,1,6807,8,1,0,0,1
9.83087783364799,906,27,1,6807,8,0,0,0,1
9.83087783364799,906,27,1,6807,8,0,0,0,1
10.1674531378594,1170,22,1,6807,9,1,0,1,0
10.1674531378594,1170,22,1,6807,9,0,0,1,0
9.54072114177096,1201,32,1,6801,8,0,1,0,0
9.54072114177096,1201,32,1,6801,8,1,1,0,0
9.54072114177096,1201,32,1,6801,8,0,1,0,0
9.65490893362112,1114,27,1,6801,7,0,1,0,1
9.65490893362112,1114,27,1,6801,7,1,1,0,1
9.65490893362112,1114,27,1,6801,7,0,1,0,1
12.0331859883859,1136,26,1,6797,10,0,0,0,0
8.27954414035952,1006,20,1,6797,8,1,0,0,0
8.27954414035952,1006,20,1,6797,8,0,0,0,0
13.5421251689457,1407,33,1,6785,8,0,0,1,0
13.5421251689457,1407,33,1,6785,8,0,0,1,0
13.5421251689457,1407,33,1,6785,8,1,0,1,0
9.89356808207634,1225,23,1,6785,9,1,0,0,1
9.89356808207634,1225,23,1,6785,9,0,0,0,1
9.89356808207634,1225,23,1,6785,9,0,0,0,1
10.3128962194243,1140,29,1,6779,9,0,1,1,1
10.3128962194243,1140,29,1,6779,9,0,1,1,1
10.3128962194243,1140,29,1,6779,9,1,1,1,1
12.2866244142101,1316,36,1,6779,8,0,0,1,0
12.2866244142101,1316,36,1,6779,8,1,0,1,0
12.2866244142101,1316,36,1,6779,8,0,0,1,0
10.6136141578899,1275,25,1,6772,6,0,0,0,0
10.6136141578899,1275,25,1,6772,6,0,0,0,0
12.8201237609258,1050,37,1,6772,9,0,0,0,0
12.8201237609258,1050,37,1,6772,9,0,0,0,0
12.8201237609258,1050,37,1,6772,9,1,0,0,0
14.5618993245714,1276,43,1,6765,8,0,0,1,0
14.5618993245714,1276,43,1,6765,8,0,0,1,0
14.5618993245714,1276,43,1,6765,8,1,0,1,0
14.1990476389966,1177,45,1,6765,9,0,0,0,0
14.1990476389966,1177,45,1,6765,9,0,0,0,0
14.1990476389966,1177,45,1,6765,9,1,0,0,0
10.3992133451429,1129,26,1,6759,6,1,1,1,0
10.3992133451429,1129,26,1,6759,6,0,1,1,0
10.3992133451429,1129,26,1,6759,6,0,1,1,0
12.6044593936901,1365,29,1,6759,8,0,1,1,0
12.6044593936901,1365,29,1,6759,8,0,1,1,0
12.6044593936901,1365,29,1,6759,8,1,1,1,0
8.6427335493694,952,21,1,6751,13,1,1,0,1
8.6427335493694,952,21,1,6751,13,0,1,0,1
8.6427335493694,952,21,1,6751,13,0,1,0,1
8.73612132314246,773,26,1,6751,10,1,0,0,0
8.73612132314246,773,26,1,6751,10,0,0,0,0
8.73612132314246,773,26,1,6751,10,0,0,0,0
8.25178900928306,1080,21,1,6743,6,0,0,0,1
8.25178900928306,1080,21,1,6743,6,1,0,0,1
9.01537913947005,1125,24,1,6743,12,0,0,0,1
9.01537913947005,1125,24,1,6743,12,1,0,0,1
10.9419853254613,1177,28,1,6736,10,1,0,1,0
10.9419853254613,1177,28,1,6736,10,0,0,1,0
10.9419853254613,1177,28,1,6736,10,0,0,1,0
8.77566917361462,1083,26,1,6736,9,1,1,0,1
8.77566917361462,1083,26,1,6736,9,0,1,0,1
9.40750695194038,1672,24,1,6730,8,1,0,0,1
9.40750695194038,1672,24,1,6730,8,0,0,0,1
9.06038760704601,2065,22,1,6730,9,0,0,0,0
9.06038760704601,2065,22,1,6730,9,1,0,0,0
9.06038760704601,2065,22,1,6730,9,0,0,0,0
7.58522930906684,1609,20,1,6730,8,0,1,1,0
7.58522930906684,1609,20,1,6730,8,0,1,1,0
7.58522930906684,1609,20,1,6730,8,1,1,1,0
9.7245302796073,1280,20,1,6722,5,0,1,1,0
9.7245302796073,1280,20,1,6722,5,0,1,1,0
12.8880086337221,805,41,1,6722,6,0,0,1,0
12.8880086337221,805,41,1,6722,6,0,0,1,0
11.3510160263234,1376,22,1,6716,9,0,1,1,0
11.3510160263234,1376,22,1,6716,9,0,1,1,0
11.3510160263234,1376,22,1,6716,9,1,1,1,0
10.4480080583205,1200,26,1,6716,8,0,1,1,0
10.4480080583205,1200,26,1,6716,8,1,1,1,0
10.4480080583205,1200,26,1,6716,8,0,1,1,0
8.88352331280307,848,24,1,6694,10,1,0,0,1
8.88352331280307,848,24,1,6694,10,0,0,0,1
13.7530131126887,210,66,1,6686,7,1,0,0,0
13.7530131126887,210,66,1,6686,7,0,0,0,0
13.7530131126887,210,66,1,6686,7,0,0,0,0
10.1711170220891,247,34,1,6686,6,1,0,0,0
10.1711170220891,247,34,1,6686,6,0,0,0,0
11.1415500302375,198,48,1,6686,8,0,0,1,1
11.1415500302375,198,48,1,6686,8,1,0,1,1
11.1415500302375,198,48,1,6686,8,0,0,1,1
9.07883325067237,843,22,1,6667,10,0,0,0,1
9.07883325067237,843,22,1,6667,10,0,0,0,1
9.07883325067237,843,22,1,6667,10,1,0,0,1
11.5600994044979,1001,32,1,6667,10,0,0,0,0
11.5600994044979,1001,32,1,6667,10,1,0,0,0
11.8625011915141,1321,36,1,6660,7,1,0,0,1
11.8625011915141,1321,36,1,6660,7,0,0,0,1
11.8625011915141,1321,36,1,6660,7,0,0,0,1
8.98797804695676,1115,29,1,6660,9,1,0,0,1
8.98797804695676,1115,29,1,6660,9,0,0,0,1
8.98797804695676,1115,29,1,6660,9,0,0,0,1
11.0860599226034,1046,29,1,6652,9,0,1,1,0
11.0860599226034,1046,29,1,6652,9,0,1,1,0
11.0860599226034,1046,29,1,6652,9,1,1,1,0
9.98046106547707,1151,23,1,6652,5,1,0,0,1
9.98046106547707,1151,23,1,6652,5,0,0,0,1
9.98046106547707,1151,23,1,6652,5,0,0,0,1
8.51675730251664,603,29,1,6638,9,0,0,1,0
8.51675730251664,603,29,1,6638,9,0,0,1,0
8.51675730251664,603,29,1,6638,9,1,0,1,0
9.88454442018532,1141,24,1,6638,9,1,0,0,0
9.88454442018532,1141,24,1,6638,9,0,0,0,0
9.88454442018532,1141,24,1,6638,9,0,0,0,0
11.5412786672131,825,0,1,6629,6,0,0,1,0
11.5412786672131,825,0,1,6629,6,1,0,1,0
9.72014735672542,1385,19,1,6629,12,0,0,0,0
9.72014735672542,1385,19,1,6629,12,1,0,0,0
7.58475741673468,869,18,1,6619,9,0,1,0,0
7.58475741673468,869,18,1,6619,9,0,1,0,0
8.83328222302706,1038,17,1,6619,10,1,1,1,0
8.83328222302706,1038,17,1,6619,10,0,1,1,0
8.83328222302706,1038,17,1,6619,10,0,1,1,0
11.3395625190259,1155,30,1,6610,9,1,0,0,0
11.3395625190259,1155,30,1,6610,9,0,0,0,0
11.3395625190259,1155,30,1,6610,9,0,0,0,0
9.45431924555004,1447,26,1,6576,8,1,1,0,1
9.45431924555004,1447,26,1,6576,8,0,1,0,1
9.45431924555004,1447,26,1,6576,8,0,1,0,1
9.81852881197176,1355,26,1,6576,10,1,1,1,1
9.81852881197176,1355,26,1,6576,10,0,1,1,1
9.81852881197176,1355,26,1,6576,10,0,1,1,1
9.94488602319785,1316,23,1,6576,10,1,0,0,1
9.94488602319785,1316,23,1,6576,10,0,0,0,1
9.94488602319785,1316,23,1,6576,10,0,0,0,1
10.6247982419949,1645,31,1,6574,8,1,0,1,1
10.6247982419949,1645,31,1,6574,8,0,0,1,1
10.6247982419949,1645,31,1,6574,8,0,0,1,1
12.1414676607703,1021,31,1,6574,6,1,0,0,0
12.1414676607703,1021,31,1,6574,6,0,0,0,0
12.1414676607703,1021,31,1,6574,6,0,0,0,0
10.1931855601368,1211,28,1,6574,8,0,1,1,0
10.1931855601368,1211,28,1,6574,8,0,1,1,0
10.1931855601368,1211,28,1,6574,8,1,1,1,0
10.2766329431379,873,31,1,6574,6,0,0,1,0
10.2766329431379,873,31,1,6574,6,0,0,1,0
9.5239840134378,1207,18,1,6574,11,1,1,1,0
9.5239840134378,1207,18,1,6574,11,0,1,1,0
9.5239840134378,1207,18,1,6574,11,0,1,1,0
8.57640591126104,1340,20,1,6574,9,0,1,1,0
8.57640591126104,1340,20,1,6574,9,0,1,1,0
8.57640591126104,1340,20,1,6574,9,1,1,1,0
10.060885239016,930,26,1,6574,5,1,0,0,0
10.060885239016,930,26,1,6574,5,0,0,0,0
10.0422243270751,1054,32,1,6574,10,1,0,0,1
10.0422243270751,1054,32,1,6574,10,0,0,0,1
10.0422243270751,1054,32,1,6574,10,0,0,0,1
8.55221707926759,1240,16,1,6574,5,1,0,0,0
8.55221707926759,1240,16,1,6574,5,0,0,0,0
9.25948469713277,1204,23,1,6574,8,1,1,0,0
9.25948469713277,1204,23,1,6574,8,0,1,0,0
7.82775455011508,276,28,1,6574,6,1,0,0,0
7.82775455011508,276,28,1,6574,6,0,0,0,0
8.09352780284298,850,24,1,6574,4,1,0,0,0
8.09352780284298,850,24,1,6574,4,0,0,0,0
8.09352780284298,850,24,1,6574,4,0,0,0,0
9.6119591307921,891,23,1,6574,6,0,0,0,0
9.6119591307921,891,23,1,6574,6,1,0,0,0
9.64455973145842,1012,24,1,6574,7,0,1,0,1
9.64455973145842,1012,24,1,6574,7,0,1,0,1
9.64455973145842,1012,24,1,6574,7,1,1,0,1
10.5326316086142,1399,24,1,6574,10,1,1,1,0
10.5326316086142,1399,24,1,6574,10,0,1,1,0
10.5326316086142,1399,24,1,6574,10,0,1,1,0
8.01342756833168,1011,21,1,6574,11,0,1,1,0
8.01342756833168,1011,21,1,6574,11,0,1,1,0
8.01342756833168,1011,21,1,6574,11,1,1,1,0
8.40625585204504,893,20,1,6574,7,0,1,0,0
11.6319956224419,1045,28,1,6574,8,0,0,0,0
11.6319956224419,1045,28,1,6574,8,0,0,0,0
11.6319956224419,1045,28,1,6574,8,1,0,0,0
10.5272830897959,977,30,1,6574,8,1,0,0,0
10.5272830897959,977,30,1,6574,8,0,0,0,0
10.5272830897959,977,30,1,6574,8,0,0,0,0
9.19988108747231,985,18,1,6574,6,0,1,1,0
9.19988108747231,985,18,1,6574,6,0,1,1,0
8.19941958800299,163,38,1,6573,6,0,0,0,0
7.6769707029313,459,25,1,6573,5,1,0,0,0
7.6769707029313,459,25,1,6573,5,0,0,0,0
12.2304287029561,1308,31,1,6573,8,0,0,0,0
12.2304287029561,1308,31,1,6573,8,0,0,0,0
12.1469473605509,1929,32,1,6573,5,1,0,0,0
12.1469473605509,1929,32,1,6573,5,0,0,0,0
12.1469473605509,1929,32,1,6573,5,0,0,0,0
10.8312666299216,1205,25,1,6573,10,1,1,0,1
10.8312666299216,1205,25,1,6573,10,0,1,0,1
10.8312666299216,1205,25,1,6573,10,0,1,0,1
8.83001170266619,1031,22,1,6570,9,0,1,0,0
8.83001170266619,1031,22,1,6570,9,1,1,0,0
8.83001170266619,1031,22,1,6570,9,0,1,0,0
8.67145428915243,251,25,1,6570,6,1,0,0,0
8.70326530950657,378,28,2,6565,7,1,0,0,0
8.70326530950657,378,28,2,6565,7,0,0,0,0
8.1252260339631,312,25,2,6565,9,1,0,0,0
8.1252260339631,312,25,2,6565,9,0,0,0,0
10.9314414163692,1172,22,1,6563,7,1,0,0,1
10.9314414163692,1172,22,1,6563,7,0,0,0,1
15.2684997150982,1750,42,1,6563,5,1,0,1,0
15.2684997150982,1750,42,1,6563,5,0,0,1,0
8.45325381017544,1195,16,1,6563,4,0,0,0,0
7.91610794712953,201,33,2,6563,4,0,0,0,0
7.91610794712953,201,33,2,6563,4,1,0,0,0
8.69605169730827,858,23,1,6552,6,0,1,0,0
8.69605169730827,858,23,1,6552,6,0,1,0,0
8.69605169730827,858,23,1,6552,6,1,1,0,0
8.92451769785122,311,30,2,6548,6,1,0,0,0
8.92451769785122,311,30,2,6548,6,0,0,0,0
9.44928682964145,1233,31,2,6546,8,0,1,0,0
9.44928682964145,1233,31,2,6546,8,1,1,0,0
9.44928682964145,1233,31,2,6546,8,0,1,0,0
8.78219283448808,277,22,1,6542,8,0,0,0,0
11.3510590720315,1184,21,1,6537,9,1,0,0,0
11.3510590720315,1184,21,1,6537,9,0,0,0,0
8.28696271840342,1020,19,1,6534,8,1,0,1,0
8.28696271840342,1020,19,1,6534,8,0,0,1,0
8.28696271840342,1020,19,1,6534,8,0,0,1,0
9.58222589865823,185,44,1,6532,9,0,1,0,1
9.58222589865823,185,44,1,6532,9,0,1,0,1
10.7947128013013,1211,29,1,6528,8,0,1,1,0
10.7947128013013,1211,29,1,6528,8,0,1,1,0
10.7947128013013,1211,29,1,6528,8,1,1,1,0
9.37767477179686,1001,22,1,6528,9,0,1,1,1
9.37767477179686,1001,22,1,6528,9,0,1,1,1
9.37767477179686,1001,22,1,6528,9,1,1,1,1
12.1613504103433,450,34,1,6522,8,0,1,0,0
12.1613504103433,450,34,1,6522,8,1,1,0,0
12.1613504103433,450,34,1,6522,8,0,1,0,0
10.5142266445058,1072,20,1,6522,7,1,1,0,1
10.5142266445058,1072,20,1,6522,7,0,1,0,1
9.93452496865052,1213,32,1,6519,6,1,0,0,1
9.93452496865052,1213,32,1,6519,6,0,0,0,1
10.2583675501179,279,31,1,6513,4,0,1,0,0
10.2583675501179,279,31,1,6513,4,1,1,0,0
10.8378151234804,726,31,1,6512,7,1,0,0,1
10.8378151234804,726,31,1,6512,7,0,0,0,1
10.8378151234804,726,31,1,6512,7,0,0,0,1
6.85369471820818,1477,18,1,6506,11,0,0,0,0
6.85369471820818,1477,18,1,6506,11,1,0,0,0
10.8921777380458,1402,19,1,6504,7,0,1,0,1
10.8921777380458,1402,19,1,6504,7,0,1,0,1
7.42947044206419,214,0,1,6500,7,1,0,0,0
7.42947044206419,214,0,1,6500,7,0,0,0,0
7.01776852728011,370,25,1,6498,5,0,1,0,0
7.01776852728011,370,25,1,6498,5,0,1,0,0
11.7841153326958,1137,35,1,6493,11,1,0,0,1
11.7841153326958,1137,35,1,6493,11,0,0,0,1
11.7841153326958,1137,35,1,6493,11,0,0,0,1
11.1141400347246,1063,24,1,6491,9,1,1,0,0
11.1141400347246,1063,24,1,6491,9,0,1,0,0
11.1141400347246,1063,24,1,6491,9,0,1,0,0
11.483516865555,926,32,1,6486,6,0,0,0,0
11.483516865555,926,32,1,6486,6,0,0,0,0
11.483516865555,926,32,1,6486,6,1,0,0,0
10.4163095951478,1165,33,1,6484,7,0,1,0,0
10.4163095951478,1165,33,1,6484,7,0,1,0,0
10.4163095951478,1165,33,1,6484,7,1,1,0,0
10.0773255791277,1030,23,1,6480,5,0,1,0,1
10.0773255791277,1030,23,1,6480,5,1,1,0,1
9.81048678012379,934,22,1,6476,7,0,0,1,1
9.81048678012379,934,22,1,6476,7,0,0,1,1
9.99236954914428,997,19,1,6471,5,0,1,0,0
9.99236954914428,997,19,1,6471,5,1,1,0,0
11.8865208279616,552,34,1,6471,3,0,0,0,0
11.0727438737767,585,27,1,6466,9,0,1,1,0
11.0727438737767,585,27,1,6466,9,0,1,1,0
11.0727438737767,585,27,1,6466,9,1,1,1,0
8.86583508721509,288,39,1,6464,4,1,0,0,0
9.20381270236978,1070,20,1,6458,8,1,0,0,1
9.20381270236978,1070,20,1,6458,8,0,0,0,1
9.20381270236978,1070,20,1,6458,8,0,0,0,1
9.10001433665972,1330,21,1,6457,11,1,0,0,1
9.10001433665972,1330,21,1,6457,11,0,0,0,1
9.10001433665972,1330,21,1,6457,11,0,0,0,1
10.6456655631563,252,44,1,6457,8,1,1,0,1
10.6456655631563,252,44,1,6457,8,0,1,0,1
7.43404467532013,1141,21,1,6457,5,1,0,0,1
7.43404467532013,1141,21,1,6457,5,0,0,0,1
7.43404467532013,1141,21,1,6457,5,0,0,0,1
10.2615462079019,1051,27,1,6454,6,1,0,0,1
10.2615462079019,1051,27,1,6454,6,0,0,0,1
8.8353260499463,1056,21,1,6448,7,1,0,0,1
8.8353260499463,1056,21,1,6448,7,0,0,0,1
9.54615183397794,1103,26,1,6445,9,1,0,0,1
9.54615183397794,1103,26,1,6445,9,0,0,0,1
9.54615183397794,1103,26,1,6445,9,0,0,0,1
8.53663473423797,606,21,1,6442,7,1,0,0,0
8.53663473423797,606,21,1,6442,7,0,0,0,0
7.7964750568919,299,0,1,6436,5,1,0,0,0
7.7964750568919,299,0,1,6436,5,0,0,0,0
8.64819283151646,931,23,1,6436,7,1,0,0,1
8.64819283151646,931,23,1,6436,7,0,0,0,1
8.64819283151646,931,23,1,6436,7,0,0,0,1
10.1404360383648,310,32,1,6429,10,1,1,1,1
10.1404360383648,310,32,1,6429,10,0,1,1,1
10.0904304356938,950,32,1,6427,5,0,0,0,0
10.0904304356938,950,32,1,6427,5,0,0,0,0
10.0904304356938,950,32,1,6427,5,1,0,0,0
9.57654128960267,1027,30,1,6422,7,0,1,0,1
9.57654128960267,1027,30,1,6422,7,1,1,0,1
9.57654128960267,1027,30,1,6422,7,0,1,0,1
12.1521323519952,493,32,1,6420,9,0,1,1,0
12.1521323519952,493,32,1,6420,9,1,1,1,0
10.5297975875202,1047,32,1,6417,5,0,0,1,0
10.5297975875202,1047,32,1,6417,5,0,0,1,0
12.2955514672226,1155,32,1,6416,8,0,0,0,1
12.2955514672226,1155,32,1,6416,8,0,0,0,1
12.2955514672226,1155,32,1,6416,8,1,0,0,1
9.49063890659273,1056,19,1,6413,6,1,1,0,1
9.49063890659273,1056,19,1,6413,6,0,1,0,1
9.15656163385136,951,26,1,6408,8,0,0,1,1
9.15656163385136,951,26,1,6408,8,0,0,1,1
9.15656163385136,951,26,1,6408,8,1,0,1,1
9.68211471637654,959,24,1,6406,4,1,1,0,0
9.68211471637654,959,24,1,6406,4,0,1,0,0
10.728537339415,1782,22,1,6401,9,0,1,1,1
10.728537339415,1782,22,1,6401,9,0,1,1,1
8.15517812149444,1280,20,1,6400,9,1,1,0,0
8.15517812149444,1280,20,1,6400,9,0,1,0,0
8.15517812149444,1280,20,1,6400,9,0,1,0,0
11.4413169294403,1029,33,1,6395,10,0,1,1,0
11.4413169294403,1029,33,1,6395,10,1,1,1,0
11.4413169294403,1029,33,1,6395,10,0,1,1,0
10.2238940364286,212,43,1,6393,4,0,0,0,0
9.92785782744082,1791,29,1,6387,9,1,1,0,1
9.92785782744082,1791,29,1,6387,9,0,1,0,1
9.92785782744082,1791,29,1,6387,9,0,1,0,1
10.744675386303,378,28,1,6385,7,0,1,1,0
10.744675386303,378,28,1,6385,7,0,1,1,0
10.744675386303,378,28,1,6385,7,1,1,1,0
8.49555525338096,1050,21,1,6380,6,1,0,0,0
8.49555525338096,1050,21,1,6380,6,0,0,0,0
9.68291180538344,963,22,1,6378,7,0,1,0,1
9.68291180538344,963,22,1,6378,7,0,1,0,1
9.68291180538344,963,22,1,6378,7,1,1,0,1
12.4964164154614,1414,35,1,6375,7,0,1,1,0
12.4964164154614,1414,35,1,6375,7,0,1,1,0
12.4964164154614,1414,35,1,6375,7,1,1,1,0
8.66620893048037,1234,21,1,6371,6,0,1,0,1
8.66620893048037,1234,21,1,6371,6,1,1,0,1
8.66620893048037,1234,21,1,6371,6,0,1,0,1
11.0536983994977,1338,26,1,6366,9,1,1,1,0
11.0536983994977,1338,26,1,6366,9,0,1,1,0
11.0536983994977,1338,26,1,6366,9,0,1,1,0
13.0654147762104,1254,39,1,6364,12,1,0,0,1
13.0654147762104,1254,39,1,6364,12,0,0,0,1
13.0654147762104,1254,39,1,6364,12,0,0,0,1
11.4966470001944,1136,26,1,6359,5,1,1,0,0
11.4966470001944,1136,26,1,6359,5,0,1,0,0
11.4966470001944,1136,26,1,6359,5,0,1,0,0
7.89690985562116,299,28,1,6357,5,0,0,1,0
7.89690985562116,299,28,1,6357,5,0,0,1,0
10.5693564047926,958,24,1,6352,7,0,1,1,1
10.5693564047926,958,24,1,6352,7,0,1,1,1
9.71342826888075,1090,21,1,6350,7,0,1,1,0
9.71342826888075,1090,21,1,6350,7,0,1,1,0
9.71342826888075,1090,21,1,6350,7,1,1,1,0
8.0537338518328,1261,22,1,6344,5,1,0,0,1
8.0537338518328,1261,22,1,6344,5,0,0,0,1
8.0537338518328,1261,22,1,6344,5,0,0,0,1
8.18986230787919,1164,20,1,6338,5,0,1,1,0
8.18986230787919,1164,20,1,6338,5,0,1,1,0
8.18986230787919,1164,20,1,6338,5,1,1,1,0
10.7152594598856,1017,22,1,6336,6,0,1,0,0
10.7152594598856,1017,22,1,6336,6,0,1,0,0
10.7152594598856,1017,22,1,6336,6,1,1,0,0
10.700798166639,1026,29,1,6331,5,1,0,0,0
10.700798166639,1026,29,1,6331,5,0,0,0,0
10.3163096626635,962,29,1,6329,5,0,1,1,0
10.3163096626635,962,29,1,6329,5,0,1,1,0
10.3163096626635,962,29,1,6329,5,1,1,1,0
9.93127436883286,1184,22,1,6324,8,0,1,1,0
9.93127436883286,1184,22,1,6324,8,1,1,1,0
9.93127436883286,1184,22,1,6324,8,0,1,1,0
13.5932469865244,914,44,1,6322,5,0,0,0,0
13.5932469865244,914,44,1,6322,5,1,0,0,0
10.756127287833,793,34,1,6317,5,1,0,0,0
10.756127287833,793,34,1,6317,5,0,0,0,0
10.756127287833,793,34,1,6317,5,0,0,0,0
8.72544823360961,249,40,1,6315,5,1,0,0,0
12.6176608989653,558,40,1,6314,7,1,1,0,0
12.6176608989653,558,40,1,6314,7,0,1,0,0
12.5323812845383,1080,38,1,6301,8,1,0,0,1
12.5323812845383,1080,38,1,6301,8,0,0,0,1
9.28158244544421,375,28,1,6300,2,0,0,0,0
9.56451593075766,1231,21,1,6296,6,0,0,1,0
9.56451593075766,1231,21,1,6296,6,0,0,1,0
9.56451593075766,1231,21,1,6296,6,1,0,1,0
11.7576540127951,1082,30,1,6294,6,1,1,0,0
11.7576540127951,1082,30,1,6294,6,0,1,0,0
11.7576540127951,1082,30,1,6294,6,0,1,0,0
14.0215029818076,327,47,1,6293,7,0,1,1,0
14.0215029818076,327,47,1,6293,7,0,1,1,0
14.0215029818076,327,47,1,6293,7,1,1,1,0
8.25716283031104,1097,22,1,6289,4,0,0,0,0
8.25716283031104,1097,22,1,6289,4,1,0,0,0
8.25716283031104,1097,22,1,6289,4,0,0,0,0
8.72321657010405,1320,23,1,6287,7,1,0,0,0
8.72321657010405,1320,23,1,6287,7,0,0,0,0
7.91397628629751,640,22,1,6286,8,1,1,0,0
7.91397628629751,640,22,1,6286,8,0,1,0,0
9.15181970969502,2128,19,1,6284,7,1,0,0,0
9.15181970969502,2128,19,1,6284,7,0,0,0,0
11.0188426970762,1148,26,1,6281,7,1,0,0,0
11.0188426970762,1148,26,1,6281,7,0,0,0,0
8.51214083188099,255,30,1,6280,4,0,1,0,0
8.23649179603368,1056,22,1,6276,4,0,0,0,0
8.73499819540986,775,26,1,6274,7,1,1,0,1
8.73499819540986,775,26,1,6274,7,0,1,0,1
8.62059948893346,819,23,1,6273,5,0,1,0,0
8.62059948893346,819,23,1,6273,5,1,1,0,0
8.72556478127287,943,25,1,6269,10,1,0,0,0
8.72556478127287,943,25,1,6269,10,0,0,0,0
8.72556478127287,943,25,1,6269,10,0,0,0,0
8.15906925089118,1295,17,1,6267,9,0,0,0,0
8.15906925089118,1295,17,1,6267,9,1,0,0,0
10.4962470965431,1045,25,1,6266,11,1,0,1,1
10.4962470965431,1045,25,1,6266,11,0,0,1,1
10.4962470965431,1045,25,1,6266,11,0,0,1,1
9.11933816715436,1171,24,1,6262,8,1,0,0,1
9.11933816715436,1171,24,1,6262,8,0,0,0,1
9.11933816715436,1171,24,1,6262,8,0,0,0,1
10.2637791036121,1151,24,1,6260,4,0,1,0,0
10.2637791036121,1151,24,1,6260,4,1,1,0,0
8.8296904007988,518,24,1,6259,10,0,1,1,0
8.8296904007988,518,24,1,6259,10,0,1,1,0
7.8812175341227,1066,20,1,6255,7,1,0,0,0
7.8812175341227,1066,20,1,6255,7,0,0,0,0
7.8812175341227,1066,20,1,6255,7,0,0,0,0
8.2200771322069,374,23,2,6253,7,0,0,0,0
9.31172151184523,927,20,1,6251,4,0,0,0,0
7.28452140289269,326,29,1,6248,5,1,0,0,1
7.28452140289269,326,29,1,6248,5,0,0,0,1
7.50033351989416,202,32,1,6246,9,0,0,1,0
7.50033351989416,202,32,1,6246,9,1,0,1,0
7.50033351989416,202,32,1,6246,9,0,0,1,0
9.37801264282282,402,26,2,6246,7,0,1,1,0
9.37801264282282,402,26,2,6246,7,1,1,1,0
9.37801264282282,402,26,2,6246,7,0,1,1,0
8.96037060242319,1237,29,1,6240,5,1,1,0,0
8.96037060242319,1237,29,1,6240,5,0,1,0,0
8.96037060242319,1237,29,1,6240,5,0,1,0,0
10.0154188522765,954,24,1,6238,8,0,1,1,1
10.0154188522765,954,24,1,6238,8,0,1,1,1
10.0154188522765,954,24,1,6238,8,1,1,1,1
9.23240856104627,1523,18,1,6233,8,0,1,0,0
9.23240856104627,1523,18,1,6233,8,0,1,0,0
9.23240856104627,1523,18,1,6233,8,1,1,0,0
16.0967739453729,1099,49,1,6232,6,1,0,1,1
16.0967739453729,1099,49,1,6232,6,0,0,1,1
6.91405380948807,2678,19,1,6231,5,1,1,0,1
6.91405380948807,2678,19,1,6231,5,0,1,0,1
10.8362637122705,1535,32,1,6226,11,1,0,0,1
10.8362637122705,1535,32,1,6226,11,0,0,0,1
11.4537239300851,1288,30,1,6225,5,1,0,0,1
11.4537239300851,1288,30,1,6225,5,0,0,0,1
